date,time,version,system_xml,xsd_dir,targets_xml,dim,tracks,dt_s,run_s,scan_hz,scan_count,loop_time_s,avg_update_s,avg_query_s,avg_n_updated,cov_age_calls,avg_tracks_per_call,cov_age_total_s,cov_age_avg_s,checksum
2026-01-02,04:24:58,1.0.0,/src/config/system.xml,/src/schemas,/src/config/targets/targets_gen_1m_ca9.xml,9,50000,1,3,2,7,123.449,17.6204,0.00593268,28571.4,7,494.143,0.00110274,0.000157534,3.4343e+11
